"url","Ticker","Ticker_link","Company","Company_link","Ceo","Year","Compensation"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","CFFI","https://aflcio.org/paywatch/CFFI","C&F Financial Corporation","https://aflcio.org/paywatch/CFFI","Larry G. Dillon","2016","$878,840"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","MCRB","https://aflcio.org/paywatch/MCRB","Seres Therapeutics","https://aflcio.org/paywatch/MCRB","Roger J. Pomerantz","2015","$878,170"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","PRMW","https://aflcio.org/paywatch/PRMW","Primo Water Corporation","https://aflcio.org/paywatch/PRMW","Billy D. Prim","2016","$877,981"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","CIDM","https://aflcio.org/paywatch/CIDM","Cinedigm Corp","https://aflcio.org/paywatch/CIDM","Christopher J. MGgurk","2016","$877,288"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","MBVT","https://aflcio.org/paywatch/MBVT","Merchants Bancshares","https://aflcio.org/paywatch/MBVT","Michael R. Tuttle","2015","$877,047"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","RPRX","https://aflcio.org/paywatch/RPRX","Repros Therapeutics","https://aflcio.org/paywatch/RPRX","Joseph S. Podolski","2015","$876,548"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","SATS","https://aflcio.org/paywatch/SATS","EchoStar Corporation","https://aflcio.org/paywatch/SATS","Michael T. Dugan","2016","$873,323"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","SNDX","https://aflcio.org/paywatch/SNDX","Syndax Pharmaceuticals","https://aflcio.org/paywatch/SNDX","Briggs W. Morrison","2016","$872,682"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","MRTN","https://aflcio.org/paywatch/MRTN","Marten Transport, Ltd.","https://aflcio.org/paywatch/MRTN","Randolph L. Marten","2016","$872,314"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","ORRF","https://aflcio.org/paywatch/ORRF","Orrstown Financial Services","https://aflcio.org/paywatch/ORRF","Thomas R. Quinn","2016","$872,097"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","SMMF","https://aflcio.org/paywatch/SMMF","Summit Financial Group","https://aflcio.org/paywatch/SMMF","H. Charles Maddy","2015","$869,500"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","PTSI","https://aflcio.org/paywatch/PTSI","P.A.M. Transportation Services","https://aflcio.org/paywatch/PTSI","Daniel H. Cushman","2016","$867,821"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","CBK","https://aflcio.org/paywatch/CBK","Christopher & Banks Corporation","https://aflcio.org/paywatch/CBK","Luann Via","2015","$866,577"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","HWCC","https://aflcio.org/paywatch/HWCC","Houston Wire & Cable Company","https://aflcio.org/paywatch/HWCC","James L. Pokluda","2016","$863,846"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","AVX","https://aflcio.org/paywatch/AVX","AVX Corporation","https://aflcio.org/paywatch/AVX","John Sarvis","2016","$861,988"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","NDLS","https://aflcio.org/paywatch/NDLS","Noodles & Company","https://aflcio.org/paywatch/NDLS","Kevin Reddy","2015","$861,287"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","IPI","https://aflcio.org/paywatch/IPI","Intrepid Potash","https://aflcio.org/paywatch/IPI","Robert P. Jornayvaz","2016","$861,096"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","CCO","https://aflcio.org/paywatch/CCO","Clear Channel Outdoor Holdings","https://aflcio.org/paywatch/CCO","Robert W. Pittman","2015","$857,082"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","KONA","https://aflcio.org/paywatch/KONA","Kona Grill","https://aflcio.org/paywatch/KONA","Berke Bakay","2016","$855,299"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","BOOM","https://aflcio.org/paywatch/BOOM","DMC Global","https://aflcio.org/paywatch/BOOM","Kevin T. Longe","2016","$855,047"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","CVTI","https://aflcio.org/paywatch/CVTI","Covenant Transportation Group","https://aflcio.org/paywatch/CVTI","David R. Parker","2016","$854,359"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","BGFV","https://aflcio.org/paywatch/BGFV","Big 5 Sporting Goods Corporation","https://aflcio.org/paywatch/BGFV","Steven G. Miller","2015","$853,934"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","JOE","https://aflcio.org/paywatch/JOE","St. Joe Company","https://aflcio.org/paywatch/JOE","Jorge Gonzalez","2016","$849,629"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","OSBC","https://aflcio.org/paywatch/OSBC","Old Second Bancorp","https://aflcio.org/paywatch/OSBC","James Eccher","2016","$848,886"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","JGW","https://aflcio.org/paywatch/JGW","J.G. Wentworth Company","https://aflcio.org/paywatch/JGW","Stewart A. Stockdale","2015","$847,668"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","TBK","https://aflcio.org/paywatch/TBK","Triumph Bancorp","https://aflcio.org/paywatch/TBK","Aaron P. Graft","2016","$846,355"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","AGX","https://aflcio.org/paywatch/AGX","Argan","https://aflcio.org/paywatch/AGX","Rainer H. Bosselmann","2016","$846,200"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","BETR","https://aflcio.org/paywatch/BETR","Amplify Snack Brands, inc.","https://aflcio.org/paywatch/BETR","Thomas Ennis","2016","$845,300"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","DGICA","https://aflcio.org/paywatch/DGICA","Donegal Group","https://aflcio.org/paywatch/DGICA","Kevin G. Burke","2016","$844,436"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","ANCX","https://aflcio.org/paywatch/ANCX","Access National Corporation","https://aflcio.org/paywatch/ANCX","Michael W. Clarke","2015","$841,342"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","IXYS","https://aflcio.org/paywatch/IXYS","IXYS Corporation","https://aflcio.org/paywatch/IXYS","Nathan Zommer","2016","$840,424"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","LMNR","https://aflcio.org/paywatch/LMNR","Limoneira Co","https://aflcio.org/paywatch/LMNR","Harold Edwards","2016","$839,690"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","GCBC","https://aflcio.org/paywatch/GCBC","Greene County Bancorp","https://aflcio.org/paywatch/GCBC","Donald E. Gibson","2016","$831,700"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=138","SHOS","https://aflcio.org/paywatch/SHOS","Sears Hometown and Outlet Stores","https://aflcio.org/paywatch/SHOS","Will Powell","2016","$829,804"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","SGRY","https://aflcio.org/paywatch/SGRY","Surgery Partners","https://aflcio.org/paywatch/SGRY","Michael Doyle","2015","$825,618"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","EXA","https://aflcio.org/paywatch/EXA","Exa Corporation","https://aflcio.org/paywatch/EXA","Stephen A. Remondi","2016","$824,615"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","HEOP","https://aflcio.org/paywatch/HEOP","Heritage Oaks Bancorp","https://aflcio.org/paywatch/HEOP","Simone F. Lagomarsino","2015","$820,462"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","LMAT","https://aflcio.org/paywatch/LMAT","LeMaitre Vascular","https://aflcio.org/paywatch/LMAT","George W. Lemaitre","2015","$817,904"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","RAIL","https://aflcio.org/paywatch/RAIL","Freightcar America","https://aflcio.org/paywatch/RAIL","Joseph E. McNeely","2016","$815,610"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","CNTY","https://aflcio.org/paywatch/CNTY","Century Casinos","https://aflcio.org/paywatch/CNTY","Peter Hoetzinger","2015","$810,538"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","FSP","https://aflcio.org/paywatch/FSP","Franklin Street Properties Corp.","https://aflcio.org/paywatch/FSP","George J. Carter","2016","$807,154"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","GPRO","https://aflcio.org/paywatch/GPRO","GoPro","https://aflcio.org/paywatch/GPRO","Nicolas Woodman","2015","$805,217"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","LOB","https://aflcio.org/paywatch/LOB","Live Oak Bancshares","https://aflcio.org/paywatch/LOB","James S. Mahan","2016","$804,639"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","STBZ","https://aflcio.org/paywatch/STBZ","State Bank Financial Corporation.","https://aflcio.org/paywatch/STBZ","Joseph W. Evans","2016","$803,002"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","ERN","https://aflcio.org/paywatch/ERN","Erin Energy Corp.","https://aflcio.org/paywatch/ERN","Dr. Kase Lukman Lawal","2015","$800,000"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","IBKR","https://aflcio.org/paywatch/IBKR","Interactive Brokers Group","https://aflcio.org/paywatch/IBKR","Thomas Peterffy","2016","$800,000"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","OTIC","https://aflcio.org/paywatch/OTIC","Otonomy","https://aflcio.org/paywatch/OTIC","David A. Weber","2015","$800,000"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","GORO","https://aflcio.org/paywatch/GORO","Gold Resource Corporation","https://aflcio.org/paywatch/GORO","Jason D. Reid","2015","$799,446"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","TTNP","https://aflcio.org/paywatch/TTNP","Titan Pharmaceuticals","https://aflcio.org/paywatch/TTNP","Sunil Bhonsle","2015","$796,767"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","BOBE","https://aflcio.org/paywatch/BOBE","Bob Evans Farms","https://aflcio.org/paywatch/BOBE","Saed Mohseni","2016","$795,576"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","AHH","https://aflcio.org/paywatch/AHH","Armada Hoffler Properties","https://aflcio.org/paywatch/AHH","Louis S. Haddad","2015","$794,081"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","BSRR","https://aflcio.org/paywatch/BSRR","Sierra Bancorp","https://aflcio.org/paywatch/BSRR","Kevin J. McPhaill","2016","$793,710"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","RDUS","https://aflcio.org/paywatch/RDUS","Radius Health","https://aflcio.org/paywatch/RDUS","Robert E. Ward","2015","$787,616"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=139","RETA","https://aflcio.org/paywatch/RETA","Reata Pharmaceuticals","https://aflcio.org/paywatch/RETA","J. Warren Huff","2015","$787,500"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","CSOD","https://aflcio.org/paywatch/CSOD","Cornerstone OnDemand","https://aflcio.org/paywatch/CSOD","Adam Miller","2015","$785,751"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","MGNX","https://aflcio.org/paywatch/MGNX","MacroGenics","https://aflcio.org/paywatch/MGNX","Scott Koenig","2016","$783,550"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","PHX","https://aflcio.org/paywatch/PHX","Panhandle Royalty Company","https://aflcio.org/paywatch/PHX","Michael C. Coffman","2016","$783,247"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","NVTA","https://aflcio.org/paywatch/NVTA","Invitae Corporation","https://aflcio.org/paywatch/NVTA","Sean E. George","2016","$782,739"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","LOCO","https://aflcio.org/paywatch/LOCO","El Pollo Loco Holdings","https://aflcio.org/paywatch/LOCO","Stephen J. Sather","2015","$780,985"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","UCFC","https://aflcio.org/paywatch/UCFC","United Community Financial Corp.","https://aflcio.org/paywatch/UCFC","Gary M. Small","2016","$776,765"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","MPX","https://aflcio.org/paywatch/MPX","Marine Products Corporation","https://aflcio.org/paywatch/MPX","Richard A. Hubbell","2016","$773,100"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","FORR","https://aflcio.org/paywatch/FORR","Forrester Research","https://aflcio.org/paywatch/FORR","George F. Colony","2016","$772,702"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","FOGO","https://aflcio.org/paywatch/FOGO","Fogo de Chao","https://aflcio.org/paywatch/FOGO","Lawrence J. Johnson","2016","$768,340"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","NVEE","https://aflcio.org/paywatch/NVEE","NV5 Global","https://aflcio.org/paywatch/NVEE","Dickerson Wright","2015","$767,077"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","AVD","https://aflcio.org/paywatch/AVD","American Vanguard Corporation","https://aflcio.org/paywatch/AVD","Eric G. Wintemute","2015","$757,920"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","EGLT","https://aflcio.org/paywatch/EGLT","Egalet Corporation","https://aflcio.org/paywatch/EGLT","Robert Radie","2015","$757,290"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","MJCO","https://aflcio.org/paywatch/MJCO","Majesco","https://aflcio.org/paywatch/MJCO","Ketan Mehta","2016","$753,368"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","PMBC","https://aflcio.org/paywatch/PMBC","Pacific Mercantile Bancorp","https://aflcio.org/paywatch/PMBC","Thomas M. Vertin","2016","$752,785"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","CYTX","https://aflcio.org/paywatch/CYTX","Cytori Therapeutics","https://aflcio.org/paywatch/CYTX","Marc H. Hedrick","2016","$752,523"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","PWOD","https://aflcio.org/paywatch/PWOD","Penns Woods Bancorp","https://aflcio.org/paywatch/PWOD","Richard A. Grafmyre","2016","$751,468"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","UCP","https://aflcio.org/paywatch/UCP","UCP","https://aflcio.org/paywatch/UCP","Dustin L. Bogue","2015","$751,306"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","CZNC","https://aflcio.org/paywatch/CZNC","Citizens & Northern Corp","https://aflcio.org/paywatch/CZNC","J. Bradley Scovill","2016","$749,334"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","BHBK","https://aflcio.org/paywatch/BHBK","Blue Hills Bancorp","https://aflcio.org/paywatch/BHBK","William M. Parent","2016","$746,231"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=140","AMNB","https://aflcio.org/paywatch/AMNB","American National Bankshares","https://aflcio.org/paywatch/AMNB","Jeffrey V. Haley","2016","$744,982"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=141","DERM","https://aflcio.org/paywatch/DERM","Dermira","https://aflcio.org/paywatch/DERM","Thomas G. Wiggans","2015","$744,000"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=141","IPAR","https://aflcio.org/paywatch/IPAR","Inter Parfums","https://aflcio.org/paywatch/IPAR","Jean Madar","2015","$742,408"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=141","PEBO","https://aflcio.org/paywatch/PEBO","Peoples Bancorp","https://aflcio.org/paywatch/PEBO","Charles W. Sulerzyski","2016","$740,339"
